vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
10,More,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,analysis,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,average,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,case,NOUN,3,08/02/2020,M18851,mainstream,0.02040816326530612
10,cent,NOUN,5,08/02/2020,M18851,mainstream,0.034013605442176874
10,city,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,concern,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,coronavirus,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,cost,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,count,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,country,NOUN,5,08/02/2020,M18851,mainstream,0.034013605442176874
10,daily,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,datum,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,death,NOUN,15,08/02/2020,M18851,mainstream,0.10204081632653061
10,double,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,early,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,error,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,european,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,excess,ADJ,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,fatality,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,feature,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,figure,NOUN,3,08/02/2020,M18851,mainstream,0.02040816326530612
10,first,ADJ,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,focus,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,global,ADJ,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,globe,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,graphic,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,half,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,hardesthit,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,high,ADJ,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,historical,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,hotspot,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,hour,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,human,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,impact,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,incorrect,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,increase,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,large,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,m,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,many,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,map,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,margin,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,mid,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,midapril,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,more,ADJ,9,08/02/2020,M18851,mainstream,0.061224489795918366
10,mortality,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,narrative,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,new,ADJ,5,08/02/2020,M18851,mainstream,0.034013605442176874
10,norm,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,normal,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,number,NOUN,6,08/02/2020,M18851,mainstream,0.04081632653061224
10,outbreak,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,overall,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,page,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,pandemic,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,paragraph,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,peak,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,people,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,per,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,picture,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,province,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,region,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,several,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,share,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,spread,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,starker,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,start,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,state,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,story,NOUN,4,08/02/2020,M18851,mainstream,0.027210884353741496
10,surge,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,time,NOUN,3,08/02/2020,M18851,mainstream,0.02040816326530612
10,toll,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,total,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,true,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,typographical,ADJ,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,uptodate,ADJ,2,08/02/2020,M18851,mainstream,0.013605442176870748
10,usual,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,virus,NOUN,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,visual,ADJ,1,08/02/2020,M18851,mainstream,0.006802721088435374
10,world,NOUN,2,08/02/2020,M18851,mainstream,0.013605442176870748
