vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
47,3bn,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,absolute,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,agreement,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,agriculture,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,airline,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,allocation,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,alternative,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,analysis,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,answer,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,article,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,asset,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,aviation,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,bad,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,biofuel,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,blog,NOUN,3,24/09/2006,M197e5,mainstream,0.015228426395939087
47,blogger,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,branson,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,brief,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,broker,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,business,NOUN,7,24/09/2006,M197e5,mainstream,0.03553299492385787
47,car,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,cash,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,change,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,cheap,ADJ,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,clean,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,clear,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,clever,ADJ,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,climate,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,commitment,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,company,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,corporate,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,country,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,couple,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,course,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,create,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,credit,NOUN,4,24/09/2006,M197e5,mainstream,0.02030456852791878
47,critical,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,deadline,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,decision,NOUN,3,24/09/2006,M197e5,mainstream,0.015228426395939087
47,dependent,ADJ,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,derivative,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,discussion,NOUN,2,24/09/2006,M197e5,mainstream,0.01015228426395939
47,dissenter,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,emission,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,empire,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
47,energy,NOUN,3,24/09/2006,M197e5,mainstream,0.015228426395939087
47,environment,NOUN,1,24/09/2006,M197e5,mainstream,0.005076142131979695
