vector,word,Pos,wordCount,dt,doc_id,subcorpus,percent_of_total
30,People,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,able,ADJ,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,academic,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,account,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,additional,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,advice,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,african,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,alarm,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,analysis,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,answer,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,association,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,authority,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,average,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,background,NOUN,4,29/04/2020,M0aa6d,mainstream,0.013245033112582781
30,betweengroup,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,biological,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,black,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,briefing,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,campaign,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,care,NOUN,3,29/04/2020,M0aa6d,mainstream,0.009933774834437087
30,case,NOUN,4,29/04/2020,M0aa6d,mainstream,0.013245033112582781
30,cent,NOUN,6,29/04/2020,M0aa6d,mainstream,0.019867549668874173
30,channel,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,chief,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,clear,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,clue,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,community,NOUN,5,29/04/2020,M0aa6d,mainstream,0.016556291390728478
30,comorbiditie,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,comorbidity,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,concentrated,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,condition,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,consistency,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,contributing,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,coronavirus,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,country,NOUN,4,29/04/2020,M0aa6d,mainstream,0.013245033112582781
30,critical,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,cultural,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,datum,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,death,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,delivery,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,diabetes,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,difference,NOUN,2,29/04/2020,M0aa6d,mainstream,0.006622516556291391
30,difficult,ADJ,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,difficulty,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,director,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
30,discovery,NOUN,1,29/04/2020,M0aa6d,mainstream,0.0033112582781456954
