vector,word,Pos,wordCount,dt,doc_id,doc,subcorpus,percent_of_total
15,5bn,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,More,ADJ,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,academia,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,academic,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,accelerated,ADJ,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,advance,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,advantage,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,advocate,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,agency,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,ambitious,ADJ,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,antibiotic,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,antimicrobial,ADJ,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,app,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,approach,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,assessment,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,authority,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,autism,NOUN,2,20/11/2018,M14617,15,mainstream,0.007380073800738007
15,available,ADJ,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,big,ADJ,4,20/11/2018,M14617,15,mainstream,0.014760147601476014
15,biopharma,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,broad,ADJ,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,cancer,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,case,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
15,cash,NOUN,1,20/11/2018,M14617,15,mainstream,0.0036900369003690036
